cliente_id,nome,cpf,dataNascimento,cidade,estado,segmento,dataCadastro
CLI1362,Bruno Martins,1362.972.446-95,1974-08-09,Rio de Janeiro,RJ,Universitário,2023-01-28
CLI1363,João Martins,1363.528.926-40,1987-10-01,Salvador,BA,Private,2020-05-12
CLI1364,Eduarda Souza,1364.559.229-29,1966-08-03,Belo Horizonte,MG,Private,2021-09-24
CLI1365,Nicolas Souza,1365.759.784-95,1987-02-21,Salvador,BA,Premium,2023-04-23
CLI1366,Bruno Lima,1366.498.291-73,2001-08-01,Recife,PE,Universitário,2025-12-14
CLI1367,Bruna Costa,1367.869.680-99,1976-07-03,Salvador,BA,Varejo,2019-11-04
CLI1368,Eduarda Santos,1368.243.345-75,2004-06-09,Fortaleza,CE,Private,2020-04-08
CLI1369,Caio Costa,1369.919.729-57,1990-04-01,Belo Horizonte,MG,Varejo,2019-03-05
CLI1370,Bruna Barbosa,1370.380.643-60,1977-08-23,Brasília,DF,Universitário,2018-06-11
CLI1371,Sabrina Araujo,1371.145.391-52,1961-08-10,Fortaleza,CE,Universitário,2024-08-10
CLI1372,Juliana Araujo,1372.723.685-39,1988-04-10,Fortaleza,CE,Premium,2023-01-15
CLI1373,Bruna Dias,1373.360.504-43,1960-05-20,Porto Alegre,RS,Premium,2018-06-16
CLI1374,Carla Lima,1374.648.933-79,1997-05-22,Curitiba,PR,Varejo,2023-08-18
CLI1375,Patrícia Dias,1375.318.646-94,1985-10-18,Porto Alegre,RS,Varejo,2020-08-19
CLI1376,Bruna Carvalho,1376.181.436-92,1982-01-12,Salvador,BA,Universitário,2018-03-26
CLI1377,Bruna Gomes,1377.787.363-63,1974-07-09,Rio de Janeiro,RJ,Universitário,2020-04-15
CLI1378,Carla Rodrigues,1378.994.224-10,1981-06-28,Porto Alegre,RS,Varejo,2021-01-11
CLI1379,Daniel Barbosa,1379.884.955-78,2001-09-28,Belo Horizonte,MG,Varejo,2023-05-26
CLI1380,Felipe Martins,1380.925.293-79,1982-06-15,Rio de Janeiro,RJ,Varejo,2024-12-15
CLI1381,Eduarda Costa,1381.264.634-98,1977-06-02,Rio de Janeiro,RJ,Universitário,2025-01-30
CLI1382,Daniel Barbosa,1382.894.931-61,1979-01-19,Recife,PE,Premium,2020-02-18
CLI1383,Débora Pereira,1383.954.772-73,2001-01-27,Campinas,SP,Universitário,2021-08-12
CLI1384,Thiago Ribeiro,1384.117.780-57,1990-05-22,São Paulo,SP,Universitário,2018-01-31
CLI1385,Eduarda Souza,1385.708.633-81,1970-06-14,Salvador,BA,Premium,2023-04-24
CLI1386,Henrique Gomes,1386.649.941-64,1986-04-29,Salvador,BA,Varejo,2019-03-13
CLI1387,Caio Lima,1387.935.488-29,1985-03-06,São Paulo,SP,Private,2022-08-15
CLI1388,Nicolas Silva,1388.126.391-51,1976-07-29,Salvador,BA,Varejo,2019-07-17
CLI1389,Daniel Souza,1389.370.886-52,1988-07-22,Brasília,DF,Varejo,2020-01-19
CLI1390,Guilherme Rocha,1390.872.654-20,1986-08-30,Rio de Janeiro,RJ,Private,2019-02-16
CLI1391,João Carvalho,1391.195.773-52,1984-02-20,Recife,PE,Varejo,2019-07-15
CLI1392,Patrícia Ribeiro,1392.515.654-23,1983-09-17,Campinas,SP,Premium,2024-08-17
CLI1393,Carla Costa,1393.272.289-93,1969-04-26,Brasília,DF,Varejo,2023-04-11
CLI1394,Nicolas Silva,1394.797.635-44,1976-10-28,Belo Horizonte,MG,Universitário,2024-02-21
CLI1395,Gabriela Barbosa,1395.399.452-27,1996-04-16,Curitiba,PR,Universitário,2024-06-26
CLI1396,Ana Souza,1396.515.704-34,1982-09-10,Rio de Janeiro,RJ,Premium,2024-06-19
CLI1397,Bruna Pereira,1397.235.828-15,1980-09-16,Belo Horizonte,MG,Premium,2018-07-10
CLI1398,Daniel Dias,1398.102.767-36,1969-12-08,Belo Horizonte,MG,Varejo,2022-08-21
CLI1399,Eduarda Souza,1399.989.477-51,1996-11-18,Rio de Janeiro,RJ,Universitário,2025-05-25
CLI1400,Gabriela Martins,1400.461.292-95,1981-10-12,Curitiba,PR,Universitário,2023-06-26
CLI1401,Nicolas Araujo,1401.262.162-17,2001-02-26,Porto Alegre,RS,Private,2020-04-14
CLI1402,Enzo Silva,1402.584.904-77,1965-11-09,Belo Horizonte,MG,Universitário,2021-11-25
CLI1403,Caio Lima,1403.959.588-59,1984-03-10,Porto Alegre,RS,Premium,2023-05-22
CLI1404,Mariana Pereira,1404.664.621-92,1972-12-24,São Paulo,SP,Varejo,2021-01-01
CLI1405,Helena Barbosa,1405.918.417-61,1961-10-27,Salvador,BA,Varejo,2024-05-12
CLI1406,Aline Melo,1406.641.103-29,1961-10-03,Porto Alegre,RS,Private,2025-09-25
CLI1407,Patrícia Almeida,1407.291.211-49,1998-02-11,Brasília,DF,Private,2025-10-21
CLI1408,Daniel Martins,1408.583.739-35,1981-12-20,Recife,PE,Private,2018-07-07
CLI1409,Patrícia Pereira,1409.541.675-12,1966-11-04,Salvador,BA,Varejo,2024-05-03
CLI1410,Daniel Rocha,1410.551.835-27,1979-10-20,São Paulo,SP,Premium,2020-06-13
CLI1411,Juliana Dias,1411.518.223-45,2000-05-10,Salvador,BA,Premium,2019-01-18
CLI1412,Bruno Melo,1412.805.383-79,1974-12-26,Rio de Janeiro,RJ,Varejo,2023-06-29
CLI1413,Daniel Oliveira,1413.615.696-39,1984-11-28,Curitiba,PR,Varejo,2022-10-16
CLI1414,Débora Souza,1414.742.685-12,1984-09-10,Fortaleza,CE,Premium,2019-12-06
CLI1415,Gabriela Almeida,1415.302.235-47,2001-05-06,Belo Horizonte,MG,Varejo,2025-06-03
CLI1416,Aline Gomes,1416.954.803-65,1973-10-22,São Paulo,SP,Varejo,2019-10-14
CLI1417,Bruno Rocha,1417.279.800-63,1969-09-26,Fortaleza,CE,Varejo,2019-10-08
CLI1418,Caio Barbosa,1418.830.668-96,1989-08-11,Rio de Janeiro,RJ,Universitário,2019-10-07
CLI1419,Otávio Carvalho,1419.276.725-66,1985-01-17,Campinas,SP,Private,2020-12-01
CLI1420,Enzo Rocha,1420.576.193-84,1970-05-07,São Paulo,SP,Premium,2018-08-09
CLI1421,Sabrina Melo,1421.504.765-84,1972-02-17,Curitiba,PR,Varejo,2023-10-23
CLI1422,Henrique Rocha,1422.665.185-53,1968-05-23,Belo Horizonte,MG,Private,2020-12-05
CLI1423,Nicolas Melo,1423.970.958-36,1972-07-14,Salvador,BA,Premium,2025-11-02
CLI1424,Débora Costa,1424.571.268-97,1984-10-15,Campinas,SP,Private,2018-05-03
CLI1425,Enzo Silva,1425.983.929-13,1967-07-03,São Paulo,SP,Private,2019-11-07
CLI1426,Fernanda Souza,1426.549.902-78,1993-05-01,Campinas,SP,Varejo,2025-01-27
CLI1427,Karina Martins,1427.788.217-74,1986-01-02,Campinas,SP,Private,2020-12-04
CLI1428,João Melo,1428.634.886-19,1973-07-05,Belo Horizonte,MG,Premium,2021-03-29
CLI1429,Mariana Melo,1429.141.619-65,2001-12-03,Brasília,DF,Varejo,2018-06-30
CLI1430,Lucas Costa,1430.190.470-76,1984-09-04,Porto Alegre,RS,Premium,2022-07-18
CLI1431,Eduarda Lima,1431.623.333-51,1993-02-25,Recife,PE,Varejo,2022-02-08
CLI1432,Aline Melo,1432.154.516-36,1981-07-26,Campinas,SP,Universitário,2024-10-02
CLI1433,Fernanda Silva,1433.890.739-91,1976-07-29,Campinas,SP,Premium,2018-09-22
CLI1434,Guilherme Barbosa,1434.227.669-77,1960-06-11,Rio de Janeiro,RJ,Private,2025-01-06
CLI1435,Sabrina Melo,1435.610.354-76,1977-05-23,Porto Alegre,RS,Universitário,2020-02-08
CLI1436,Caio Martins,1436.733.794-47,1975-05-01,Porto Alegre,RS,Private,2022-07-28
CLI1437,Enzo Rodrigues,1437.477.839-77,1998-08-28,Porto Alegre,RS,Premium,2019-03-03
CLI1438,João Martins,1438.260.463-57,1986-01-26,Rio de Janeiro,RJ,Varejo,2020-02-04
CLI1439,Karina Rocha,1439.799.291-47,1977-03-12,Recife,PE,Varejo,2025-07-01
CLI1440,Rafael Dias,1440.934.643-74,1962-01-07,Recife,PE,Premium,2019-03-23
CLI1441,Guilherme Lima,1441.439.842-27,2001-10-11,Salvador,BA,Varejo,2025-07-22
CLI1442,Henrique Almeida,1442.321.313-55,1977-06-07,São Paulo,SP,Private,2024-08-01
CLI1443,Mariana Pereira,1443.926.244-23,1968-01-30,Salvador,BA,Varejo,2025-12-23
CLI1444,Henrique Dias,1444.193.746-96,1977-10-05,Rio de Janeiro,RJ,Universitário,2020-06-06
CLI1445,Bruno Carvalho,1445.975.135-19,1967-07-11,Belo Horizonte,MG,Universitário,2021-09-03
CLI1446,Ana Ferreira,1446.313.940-13,1962-08-21,Brasília,DF,Varejo,2021-10-02
CLI1447,Henrique Martins,1447.441.583-91,2004-08-14,Recife,PE,Private,2021-03-07
CLI1448,Mariana Ribeiro,1448.724.911-54,1972-01-06,Recife,PE,Varejo,2018-11-09
CLI1449,Daniel Rocha,1449.399.331-39,1995-08-13,Porto Alegre,RS,Universitário,2021-11-05
CLI1450,Vanessa Nascimento,1450.617.251-19,1981-07-17,Recife,PE,Universitário,2021-01-31
CLI1451,Isabela Santos,1451.812.863-47,1971-09-01,Salvador,BA,Universitário,2018-06-25
CLI1452,Nicolas Santos,1452.631.810-22,1970-06-14,Salvador,BA,Premium,2022-10-14
CLI1453,Helena Santos,1453.632.308-56,1995-01-15,São Paulo,SP,Universitário,2024-10-24
CLI1454,Karina Almeida,1454.202.279-37,1982-10-15,São Paulo,SP,Private,2021-12-28
CLI1455,Nicolas Dias,1455.211.597-90,2003-07-15,São Paulo,SP,Universitário,2024-04-18
CLI1456,João Santos,1456.218.347-48,1960-06-11,Curitiba,PR,Universitário,2020-03-05
CLI1457,Nicolas Santos,1457.317.339-92,1993-07-31,Salvador,BA,Varejo,2018-08-07
CLI1458,Thiago Dias,1458.824.166-47,1985-08-20,São Paulo,SP,Premium,2018-03-06
CLI1459,Mariana Nascimento,1459.823.686-89,1997-09-29,Fortaleza,CE,Universitário,2025-05-14
CLI1460,Carla Barbosa,1460.402.248-78,1992-11-07,Campinas,SP,Universitário,2025-02-21
CLI1461,João Silva,1461.890.612-49,1977-06-11,Campinas,SP,Premium,2020-02-19
CLI1462,Mariana Dias,1462.673.156-62,1962-01-22,Curitiba,PR,Universitário,2019-09-27
CLI1463,Igor Silva,1463.757.552-32,1979-05-15,Recife,PE,Private,2024-04-19
CLI1464,Aline Pereira,1464.632.241-94,1961-07-27,Brasília,DF,Private,2018-01-13
CLI1465,Eduarda Dias,1465.724.544-53,1962-09-08,Salvador,BA,Premium,2022-07-22
CLI1466,Fernanda Rocha,1466.491.686-58,1990-12-04,Belo Horizonte,MG,Universitário,2025-01-25
CLI1467,Ana Rocha,1467.593.928-64,1968-10-24,Rio de Janeiro,RJ,Premium,2020-02-19
CLI1468,Isabela Almeida,1468.895.373-61,1973-05-12,Salvador,BA,Premium,2024-08-03
CLI1469,Aline Santos,1469.975.130-31,2002-12-02,Porto Alegre,RS,Premium,2018-01-05
CLI1470,Bruno Souza,1470.953.881-59,2005-03-16,Recife,PE,Premium,2018-11-04
CLI1471,Guilherme Silva,1471.149.167-58,1965-01-08,Rio de Janeiro,RJ,Private,2018-11-25
CLI1472,Helena Barbosa,1472.300.992-84,1999-10-09,Salvador,BA,Universitário,2025-01-12
CLI1473,Aline Lima,1473.376.117-73,1999-07-14,Belo Horizonte,MG,Universitário,2024-09-18
CLI1474,Enzo Carvalho,1474.787.233-86,1972-04-22,Fortaleza,CE,Private,2018-03-21
CLI1475,Débora Melo,1475.493.148-30,1965-12-28,Brasília,DF,Private,2018-04-04
CLI1476,Gabriela Araujo,1476.337.191-26,1988-03-09,Brasília,DF,Private,2019-12-03
CLI1477,Otávio Rocha,1477.181.575-11,1978-05-20,Curitiba,PR,Premium,2025-08-09
CLI1478,Henrique Barbosa,1478.785.425-26,2001-12-17,São Paulo,SP,Universitário,2024-02-15
CLI1479,Daniel Almeida,1479.323.558-19,1986-08-15,Campinas,SP,Private,2020-12-19
CLI1480,Bruno Rodrigues,1480.984.505-47,2005-10-11,Belo Horizonte,MG,Varejo,2019-01-23
CLI1481,Otávio Almeida,1481.798.356-23,1995-09-27,Recife,PE,Universitário,2023-12-29
CLI1482,Juliana Ferreira,1482.176.114-30,1968-04-11,Fortaleza,CE,Universitário,2024-08-09
CLI1483,Aline Almeida,1483.367.631-63,1975-05-25,Brasília,DF,Private,2023-07-06
CLI1484,Helena Rocha,1484.348.997-24,1975-11-25,Fortaleza,CE,Private,2022-07-31
CLI1485,Débora Silva,1485.604.904-99,1998-06-17,São Paulo,SP,Universitário,2025-08-20
CLI1486,Henrique Martins,1486.630.898-28,1961-05-21,Fortaleza,CE,Private,2018-01-10
CLI1487,Felipe Pereira,1487.744.457-51,1974-04-14,Recife,PE,Varejo,2022-05-31
CLI1488,Juliana Souza,1488.803.371-61,1973-06-27,São Paulo,SP,Varejo,2023-11-12
CLI1489,Karina Dias,1489.507.567-86,1963-07-16,Belo Horizonte,MG,Private,2020-08-21
CLI1490,Felipe Rodrigues,1490.138.971-52,1963-01-16,Porto Alegre,RS,Premium,2025-06-05
CLI1491,Rafael Gomes,1491.763.233-48,1990-04-19,Brasília,DF,Varejo,2025-04-05
CLI1492,Carla Ribeiro,1492.283.340-79,1996-01-13,Brasília,DF,Universitário,2022-05-19
CLI1493,Juliana Nascimento,1493.562.381-58,1966-12-30,Fortaleza,CE,Varejo,2025-01-15
CLI1494,Helena Nascimento,1494.688.546-74,2004-08-10,Campinas,SP,Premium,2019-06-15
CLI1495,Débora Santos,1495.909.758-78,1988-07-20,Salvador,BA,Varejo,2022-06-21
CLI1496,Bruna Ribeiro,1496.873.499-58,1989-10-09,Curitiba,PR,Universitário,2024-05-20
CLI1497,Isabela Rocha,1497.280.897-53,1993-08-07,São Paulo,SP,Private,2020-10-25
CLI1498,Lucas Nascimento,1498.401.290-91,1982-02-15,Fortaleza,CE,Premium,2025-08-31
CLI1499,Guilherme Pereira,1499.987.299-79,1969-04-01,Brasília,DF,Private,2022-07-17
CLI1500,Felipe Costa,1500.498.271-83,1975-06-02,Salvador,BA,Universitário,2024-08-10
